AnimalID,DOB,Sex,BirthGroup,BehaviorMom,Last Event,LastGroup,EventDate,Status,DamGen,SireGen,BirthSeason,DOD,DateTransfer
76K,12/11/1998,f,R,H45,,R,,Remove,H45,Z71,1999,,2/26/2010
76N,01/06/2000,m,R,K81,,R,,Remove,K81,T16,2000,,02/06/2002
76O,12/14/2000,m,R,96A,,R,,Remove,96A,Z01,2001,,1/24/2003
76P,12/31/2001,f,F,K11,,F,,Remove,K11,79B,2002,,02/05/2004
76R,3/15/2002,m,HH,N86,,HH,,Remove,N86,79F,2002,,1/22/2004
76T,10/29/2002,f,F,Z15,,F,,Remove,Z15,85B,2003,,02/09/2005
76V,12/07/2003,m,R,28I,,R,,Remove,28I,V83,2004,,02/02/2006
772,4/16/1976,m,F,291,Q,Q,8/17/1989,Remove,,,1976,,03/09/1994
773,4/17/1976,f,F,9V,nO,nO,11/01/1976,Remove,,,1976,,05/01/1984
774,4/15/1976,m,F,507,O,O,10/01/1982,Remove,,,1976,,04/01/1984
778,3/28/1976,m,I,3R,M,M,10/01/1983,Remove,,,1976,,01/09/1984
779,5/17/1976,m,F,359,O,O,10/01/1982,Remove,,,1976,,04/01/1984
77A,12/21/1992,m,F,I12,JJ,JJ,8/23/2001,Remove,I12,G09,1993,,02/07/2002
77B,02/02/1994,m,R,897,,R,,Remove,897,K57,1994,,2/16/1996
77E,01/02/1996,m,R,L19,,R,,Remove,L19,V45,1996,,1/23/1998
77F,11/29/1995,m,S,T85,nDD,nDD,11/01/1997,Remove,T85,E05,1996,,1/22/1998
77H,01/01/1997,f,BB,X33,,BB,,Remove,X33,G62,1997,,02/03/2004
77J,12/05/1998,m,F,C38,nLL,nLL,07/01/2000,Remove,C38,K32,1999,,2/14/2001
77K,2/22/1999,f,C,K80,,C,,Remove,K80,86A,1999,,4/26/2001
77L,12/23/1999,m,R,67C,,R,,Remove,67C,O19,2000,,02/06/2002
77N,12/16/1999,f,R,H45,,R,,Remove,H45,T16,2000,,02/08/2002
77O,11/29/2000,m,R,O33,,R,,Remove,O33,Z71,2001,,1/29/2003
77P,11/28/2001,m,F,V58,,F,,Remove,V58,51A,2002,,1/21/2004
77R,11/17/2001,f,HH,73C,,HH,,Remove,73C,X58,2002,,1/21/2004
77S,1/18/2003,f,HH,76H,,HH,,Remove,76H,T53,2003,,12/01/2016
77T,10/12/2002,f,V,13H,,V,,Remove,13H,07D,2003,,2/22/2005
77V,10/18/2003,f,R,37J,S,S,01/10/2017,Remove,37J,80B,2004,,12/10/2019
77Z,3/13/2005,f,F,X17,,F,,Remove,X17,X80,2005,,03/07/2006
780,4/20/1976,m,J,TN,,J,,Remove,,,1976,,03/01/1984
782,3/15/1976,f,J,486,,J,,Remove,,,1976,,3/19/1984
784,4/21/1976,f,J,9K,,J,,Remove,,,1976,,3/21/1984
785,4/25/1976,m,J,458,I,I,12/19/1989,Remove,,,1976,,1/31/1990
788,5/20/1976,m,F,476,nT,nT,04/03/1987,Remove,,,1976,,1/27/1992
789,5/20/1976,f,F,K1,nP,nP,12/01/1983,Remove,,,1976,,1/15/1985
78D,12/22/1994,f,R,V24,,R,,Remove,V24,K82,1995,,1/17/1997
78E,02/10/1996,f,S,Z92,nDD,nDD,05/01/1997,Remove,Z92,L83,1996,,2/28/2002
78F,12/17/1995,m,R,C63,nBB,BB,01/01/1996,Remove,C63,J86,1996,,1/23/1998
78H,02/06/1998,f,CC,82C,,CC,,Remove,82C,G62,1998,,2/13/2001
78J,01/02/1999,m,F,G43,,F,,Remove,G43,R70,1999,,1/17/2001
78K,1/29/1999,f,R,G68,,R,,Remove,G68,K85,1999,,02/06/2001
78L,11/29/1999,m,I,13C,,I,,Remove,13C,X94,2000,,1/23/2002
78N,12/16/1999,m,R,S96,BB,BB,9/16/2003,Remove,,T16,2000,,2/27/2004
78O,12/28/2000,f,F,89C,,F,,Remove,89C,R70,2001,,1/28/2003
78P,1/27/2002,m,F,03J,F,F,5/22/2002,Remove,03J,T53,2002,,1/28/2010
78R,11/18/2001,m,F,67G,,F,,Remove,67G,V45,2002,,1/23/2004
78Z,11/26/2004,m,F,V65,,F,,Remove,V65,65F,2005,,03/07/2006
790,5/15/1976,f,M,P8,,M,,Remove,,,1976,,1/26/1984
793,3/19/1977,f,M,293,,M,,Remove,,,1977,,01/11/1984
796,03/04/1977,f,M,571,,M,,Remove,,,1977,,1/24/1984
797,1/23/1977,m,M,OT,I,I,08/03/1987,Remove,,,1977,,1/30/1990
79A,03/10/1993,m,F,I70,,F,,Remove,I70,,1993,,1/24/1996
79D,12/22/1994,m,R,777,BB,BB,12/02/1996,Remove,777,K85,1995,,1/17/1997
79E,1/27/1996,m,S,L37,nDD,nDD,05/01/1997,Remove,L37,F26,1996,,1/27/1998
79G,12/12/1996,m,R,O33,,R,,Remove,O33,J19,1997,,1/28/1999
79J,12/26/1998,m,F,K11,,F,,Remove,K11,R70,1999,,2/14/2001
79K,02/05/1999,m,R,J66,nJJ,JJ,8/16/1999,Remove,J66,K85,1999,,1/17/2002
79L,12/20/1999,m,D,47A,,D,,Remove,47A,43A,2000,,02/06/2002
79N,12/27/1999,m,J,Z52,,J,,Remove,Z52,V83,2000,,02/06/2002
79P,02/05/2002,m,F,39B,,F,,Remove,39B,65F,2002,,02/12/2004
79R,11/26/2001,m,BB,Z67,,BB,,Remove,Z67,37C,2002,,2/13/2004
79S,12/05/2002,m,KK,48J,,KK,,Remove,48J,42F,2003,,02/01/2005
79T,12/28/2002,m,F,21K,,F,,Remove,21K,65F,2003,,02/02/2005
7A,04/12/1968,f,A,119,,A,,Remove,,,1968,,11/05/1971
7A0,10/22/2004,m,F,X87,,F,,Remove,X87,85B,2005,,3/16/2006
7A1,11/07/2004,m,F,F25,,F,,Remove,F25,07D,2005,,3/16/2006
7A3,11/27/2004,f,F,64D,,F,,Remove,64D,02F,2005,,1/31/2007
7A4,10/31/2004,f,F,43J,,F,,Remove,43J,86D,2005,,1/31/2007
7A7,10/26/2004,m,R,39F,,R,,Remove,39F,25I,2005,,03/07/2006
7A9,11/20/2004,f,S,74K,,S,,Remove,74K,N60,2005,,11/14/2019
7B0,11/16/2005,m,F,57H,,F,,Remove,57H,07D,2006,,2/13/2007
7B1,10/29/2005,m,F,82L,,F,,Remove,82L,25L,2006,,2/16/2007
7B6,01/02/2006,m,F,Z14,,F,,Remove,Z14,08N,2006,,2/16/2007
7B8,10/06/2005,m,F,61J,,F,,Remove,61J,09K,2006,,1/21/2010
7B9,10/31/2005,m,F,99I,,F,,Remove,99I,15N,2006,,2/21/2007
7C,2/23/1968,f,A,UG,,A,,Remove,,,1968,,10/05/1971
7C1,12/04/2005,f,KK,34B,,KK,,Remove,34B,84J,2006,,2/28/2007
7C5,10/15/2006,m,F,39B,,F,,Remove,39B,53N,2007,,02/03/2009
7C6,11/25/2006,f,F,Z15,,F,,Remove,Z15,07D,2007,,1/26/2009
7C7,10/16/2006,m,F,56A,,F,,Remove,56A,99L,2007,,02/12/2009
7C9,11/08/2006,m,R,96A,,R,,Remove,96A,13I,2007,,1/21/2009
7D0,10/19/2006,f,R,74B,,R,,Remove,74B,Z71,2007,,02/11/2009
7D3,11/07/2006,m,KK,62O,,KK,,Remove,62O,09L,2007,,1/26/2009
7D9,11/01/2006,m,F,79C,,F,,Remove,79C,64K,2007,,1/26/2009
7E,2/14/1968,m,J,92,P,P,09/06/1984,Remove,,,1968,,1/15/1985
7.00E+00,10/06/2007,f,HH,36O,,HH,,Remove,36O,68N,2008,,12/09/2016
7.00E+02,10/07/2007,m,HH,77S,,HH,,Remove,77S,54F,2008,,2/24/2009
7.00E+03,10/09/2007,f,HH,48V,,HH,,Remove,48V,02R,2008,,12/02/2016
7.00E+05,1/17/2008,f,HH,01B,,HH,,Remove,01B,94H,2008,,02/10/2009
7.00E+06,10/07/2007,m,HH,22H,,HH,,Remove,22H,68N,2008,,02/10/2009
7.00E+07,09/06/2007,m,HH,55R,,HH,,Remove,55R,43H,2008,,02/03/2009
7.00E+08,11/10/2007,m,HH,90S,,HH,,Remove,90S,46N,2008,,2/24/2009
7.00E+09,10/17/2007,m,HH,21K,,HH,,Remove,21K,43H,2008,,02/03/2009
7F0,9/24/2007,f,KK,37D,,KK,,Remove,37D,94O,2008,,12/05/2018
7F3,9/29/2007,f,R,76L,,R,,Remove,76L,03N,2008,,2/24/2009
7F4,10/08/2007,f,R,X37,,R,,Remove,X37,25I,2008,,02/11/2009
7F6,9/16/2007,m,R,91A,,R,,Remove,91A,03N,2008,,02/11/2009
7F7,9/16/2007,f,R,X28,S,S,01/10/2017,Remove,X28,30G,2008,,11/13/2019
7F8,10/07/2007,m,F,56A,,F,,Remove,56A,51J,2008,,02/10/2009
7G0,11/30/2008,m,R,54B,,R,,Remove,54B,11Z,2009,,2/23/2010
7G4,11/16/2008,f,R,K84,,R,,Remove,K84,43R,2009,,2/23/2010
7G5,9/20/2008,f,R,37P,,R,,Remove,37P,91P,2009,,2/23/2010
7G7,10/13/2008,f,R,96A,,R,,Remove,96A,29H,2009,,2/18/2010
7G8,8/25/2008,m,R,76K,,R,,Remove,76K,50G,2009,,2/18/2010
7H,03/03/1968,f,J,31,,J,,Remove,,,1968,,03/05/1984
7H1,11/01/2008,f,F,59A,,F,,Remove,59A,10D,2009,,02/09/2011
7H2,10/12/2008,f,F,14L,,F,,Remove,14L,64K,2009,,2/26/2010
7H4,11/09/2008,f,F,00J,,F,,Remove,00J,30L,2009,,2/26/2010
7H5,10/08/2008,f,F,43F,,F,,Remove,43F,81O,2009,,2/26/2010
7H6,10/12/2008,m,F,46F,,F,,Remove,46F,30L,2009,,1/27/2011
7H7,9/18/2008,f,F,68J,,F,,Remove,68J,02R,2009,,2/16/2012
7I,4/20/1968,m,H,49,F,F,8/29/1972,Remove,,,1968,,9/28/1972
7I0,10/27/2009,m,F,74S,,F,,Remove,74S,43P,2010,,02/07/2012
7I1,9/25/2009,f,F,55V,,F,,Remove,55V,04I,2010,,1/18/2012
7I2,9/27/2009,m,F,56E,,F,,Remove,56E,33T,2010,,02/03/2011
7I3,10/27/2009,f,R,3A7,,R,,Remove,3A7,X81,2010,,1/19/2012
7I6,10/12/2009,f,R,99Z,,R,,Remove,99Z,54V,2010,,1/18/2012
7I8,09/03/2009,f,KK,53E,,KK,,Remove,53E,68N,2010,,11/28/2018
7I9,09/01/2009,m,F,4C1,,F,,Remove,4C1,08O,2010,,02/07/2012
7J1,9/27/2009,m,R,77V,,R,,Remove,77V,17K,2010,,1/26/2012
7J3,10/19/2009,f,KK,48J,,KK,,Remove,48J,02Z,2010,,2/16/2011
7J7,9/19/2009,f,KK,74T,,KK,,Remove,74T,94O,2010,,11/07/2018
7J9,10/25/2009,m,F,78T,,F,,Remove,78T,16N,2010,,02/10/2011
7K2,10/09/2010,f,F,64D,,F,,Remove,64D,25L,2011,,2/28/2012
7K3,10/21/2010,m,F,34N,,F,,Remove,34N,43P,2011,,2/28/2012
7K5,11/03/2010,f,KK,83Z,,KK,,Remove,83Z,60T,2011,,11/18/2015
7K6,9/25/2010,f,V,30J,,V,,Remove,30J,12E,2011,,12/09/2015
7L0,09/01/2010,f,HH,03Z,,HH,,Remove,03Z,6A8,2011,,10/19/2016
7L2,9/15/2010,f,F,2A8,,F,,Remove,2A8,96T,2011,,11/20/2015
7L3,9/30/2010,f,KK,76J,,KK,,Remove,76J,94H,2011,,2/28/2012
7L4,9/26/2010,f,HH,73C,,HH,,Remove,73C,8A9,2011,,12/09/2015
7L5,9/19/2010,f,HH,48V,,HH,,Remove,48V,91O,2011,,2/29/2012
7L6,10/10/2010,m,HH,36O,,HH,,Remove,36O,91O,2011,,1/23/2014
7L7,10/27/2010,f,HH,16S,,HH,,Remove,16S,91O,2011,,12/13/2016
7M0,07/10/2011,f,R,0B5,,R,,Remove,0B5,11Z,2012,,02/04/2014
7M2,12/11/2011,f,S,74K,,S,,Remove,74K,53N,2012,,12/17/2013
7M4,9/20/2011,m,S,2F3,,S,,Remove,2F3,67Z,2012,,11/12/2019
7M5,09/05/2011,f,S,3D4,,S,,Remove,3D4,88V,2012,,11/05/2019
7M7,8/19/2011,m,S,2B4,,S,,Remove,2B4,03N,2012,,10/18/2019
7N0,09/12/2011,f,F,4C1,,F,,Remove,73C,76Z,2012,,12/09/2015
7N1,9/17/2011,f,F,9D8,,F,,Remove,9D8,46Z,2012,,12/02/2015
7N3,09/06/2011,f,V,0F0,,V,,Remove,0F0,90B,2012,,11/10/2015
7N4,09/07/2011,m,V,13H,,V,,Remove,13H,12E,2012,,1/31/2014
7N6,09/05/2011,f,F,55V,,F,,Remove,55V,6A8,2012,,12/02/2015
7N8,10/22/2011,f,F,00J,MM,MM,09/01/2013,Remove,00J,8A7,2012,,12/05/2013
7N9,09/01/2011,f,F,7D8,,F,,Remove,7D8,1B1,2012,,12/04/2015
7O0,09/12/2012,f,MM,90P,,MM,,Remove,90P,33T,2013,,02/12/2014
7O2,09/12/2012,m,MM,2.00E+01,,MM,,Remove,2.00E+01,42T,2013,,02/12/2014
7O3,10/09/2012,m,KK,24V,,KK,,Remove,24V,16R,2013,,11/29/2018
7O5,09/09/2012,m,V,85T,,V,,Remove,85T,91P,2013,,02/12/2014
7O6,9/19/2012,f,V,0F0,,V,,Remove,0F0,17T,2013,,12/02/2015
7O7,10/15/2012,m,V,15E,,V,,Remove,15E,12E,2013,,10/31/2014
7O8,12/01/2012,m,V,51Z,,V,,Remove,51Z,1C6,2013,,10/23/2014
7O9,09/02/2012,f,V,81E,,V,,Remove,81E,61R,2013,,02/12/2014
7P2,09/07/2012,m,HH,77S,,HH,,Remove,77S,43N,2013,,02/06/2014
7P4,09/07/2012,f,R,26V,,R,,Remove,26V,3A6,2013,,10/27/2015
7P5,02/10/2013,m,HH,16S,,HH,,Remove,16S,34P,2013,,1/23/2014
7P6,10/27/2012,m,HH,03Z,,HH,,Remove,03Z,3A6,2013,,02/12/2014
7P7,09/11/2012,f,F,64P,,F,,Remove,64P,9D1,2013,,02/06/2014
7P8,09/08/2012,m,F,8B0,,F,,Remove,8B0,0B8,2013,,11/18/2014
7Q0,10/21/2013,f,S,74K,,S,,Remove,74K,51J,2014,,10/24/2019
7Q2,8/24/2013,f,S,2D4,,S,,Remove,2D4,8C3,2014,,11/08/2019
7Q3,8/21/2013,f,KK,37V,,KK,,Remove,37V,6B8,2014,,11/28/2018
7Q4,10/22/2013,f,S,1B4,,S,,Remove,1B4,11Z,2014,,10/25/2019
7Q8,09/10/2013,m,R,4H0,,R,,Remove,4H0,84E,2014,,10/23/2019
7R,03/04/1968,f,A,GY,,A,,Remove,,,1968,,3/13/1972
7R1,9/17/2013,f,HH,48V,,HH,,Remove,48V,43N,2014,,12/02/2014
7R2,9/19/2013,f,R,33V,,R,,Remove,33V,01K,2014,,12/10/2014
7R3,8/27/2013,f,F,50S,,F,,Remove,50S,60T,2014,,12/10/2014
7R4,08/11/2013,m,F,4C2,,F,,Remove,4C2,9D1,2014,,12/12/2014
7R5,7/25/2013,f,F,9H7,,F,,Remove,9H7,04I,2014,,11/10/2015
7R6,10/04/2013,m,F,44J,,F,,Remove,44J,0B8,2014,,10/17/2019
7R7,08/09/2013,f,F,9A4,F,F,01/01/2014,Remove,9A4,4G6,2014,,11/06/2015
7R8,7/25/2013,m,F,28J,,F,,Remove,28J,9D1,2014,,12/04/2014
7R9,09/04/2013,m,F,1A3,,F,,Remove,1A3,6A1,2014,,12/09/2015
7S0,10/25/2014,m,HH,16S,,HH,,Remove,16S,43P,2015,,11/01/2016
7S2,8/24/2014,m,HH,73C,,HH,,Remove,73C,43N,2015,,10/27/2016
7S5,9/23/2014,m,KK,1C5,,KK,,Remove,1C5,13I,2015,,10/17/2018
7T,5/16/1968,m,E,131,,E,,Remove,,,1968,,4/30/1971
7T0,08/12/2014,f,KK,53E,KK,KK,05/05/2016,Remove,53E,44T,2015,,12/12/2018
7T1,09/11/2014,f,R,51T,S,S,01/10/2017,Remove,51T,0.00E+00,2015,,11/13/2019
7T3,9/15/2014,m,HH,7L4,,HH,,Remove,7L4,41N,2015,,10/26/2016
7T4,8/14/2014,f,HH,2.00E+09,,HH,,Remove,2.00E+09,36V,2015,,10/26/2016
7T8,8/18/2014,m,HH,9I7,,HH,,Remove,9I7,1B7,2015,,10/19/2016
7U,5/22/1968,m,E,ED,,E,,Remove,,,1968,,08/06/1971
7V,3/30/1968,f,E,TA,,E,,Remove,,,1968,,5/17/1971
7W3,8/20/2015,f,KK,7I8,,KK,,Remove,7I8,12Z,2016,,11/27/2018
7W5,8/29/2015,f,KK,6D6,,KK,,Remove,6D6,76Z,2016,,11/27/2018
7W6,7/19/2015,f,KK,0J5,,KK,,Remove,0J5,46Z,2016,,10/31/2018
7X,2/25/1968,f,E,118,,E,,Remove,,,1968,,5/27/1971
7X1,7/22/2017,f,MM,1K3,,MM,,Remove,1K3,6N2,2018,,10/18/2018
7X5,8/16/2016,m,MM,5D9,,MM,,Remove,5D9,1J8,2017,,10/18/2018
7X6,08/06/2016,m,MM,8H1,,MM,,Remove,8H1,7J6,2017,,10/18/2018
7Y,3/15/1968,m,E,102,,E,,Remove,,,1968,,5/21/1971
7Z,03/02/1968,f,E,TI,,E,,Remove,,,1968,,5/14/1971
800,05/03/1977,m,I,441,M,M,10/01/1981,Remove,,,1977,,01/09/1984
801,03/03/1977,m,I,528,O,O,09/01/1983,Remove,,,1977,,05/01/1984
804,02/09/1977,m,I,500,J,J,09/01/1982,Remove,,,1977,,2/27/1984
806,03/03/1977,m,I,CS,S,S,8/16/1989,Remove,,,1977,,04/03/1990
807,03/06/1977,m,I,498,P,P,09/03/1984,Remove,,,1977,,1/15/1985
808,02/04/1977,f,I,234,,I,,Remove,,,1977,,02/08/1990
809,03/09/1977,f,J,A6,,J,,Remove,,,1977,,3/19/1984
80A,02/02/1993,f,F,E66,nII,nII,8/24/1999,Remove,E66,C18,1993,,2/27/2002
80C,1/27/1994,f,S,I21,nCC,CC,01/01/1996,Remove,I21,E93,1994,,03/11/2004
80D,01/09/1995,f,R,K81,,R,,Remove,K81,I78,1995,,2/14/1997
80H,12/04/1997,f,BB,37B,,BB,,Remove,37B,C61,1998,,4/19/2001
80K,02/11/1999,m,D,47A,,D,,Remove,47A,V29,1999,,02/06/2002
80L,12/05/1999,m,R,X37,,R,,Remove,X37,L83,2000,,2/20/2002
80N,12/20/1999,f,G,51B,,G,,Remove,51B,X98,2000,,02/08/2002
80O,01/07/2001,f,R,03H,,R,,Remove,03H,Z71,2001,,1/29/2003
80P,12/14/2001,f,F,57H,,F,,Remove,57H,L83,2002,,02/12/2004
80R,2/15/2002,f,BB,11C,,BB,,Remove,11C,37C,2002,,1/29/2004
80S,11/12/2002,f,HH,73C,,HH,,Remove,73C,T53,2003,,12/16/2016
80V,11/15/2003,m,S,89L,,S,,Remove,89L,50B,2004,,03/09/2005
80Z,10/08/2004,f,F,11I,,F,,Remove,11I,57F,2005,,03/07/2006
810,4/17/1977,f,J,562,,J,,Remove,,,1977,,03/07/1984
813,5/26/1977,f,J,555,,J,,Remove,,,1977,,03/05/1984
814,03/01/1977,f,J,420,,J,,Remove,,,1977,,2/21/1984
815,2/25/1977,m,J,485,M,M,09/01/1982,Remove,,,1977,,1/16/1984
817,2/27/1977,m,J,WF,,J,,Remove,,,1977,,2/23/1984
819,2/26/1977,m,J,7H,,J,,Remove,,,1977,,03/05/1984
81A,01/05/1993,m,F,J29,,F,,Remove,J29,A66,1993,,02/02/1996
81C,1/21/1994,f,R,T94,,R,,Remove,T94,O34,1994,,1/16/1996
81D,02/09/1995,f,R,D07,,R,,Remove,D07,A87,1995,,02/07/1997
81F,12/02/1995,m,S,953,,S,,Remove,953,A92,1996,,1/23/1998
81G,01/12/1997,f,R,32A,,R,,Remove,32A,T88,1997,,1/21/1999
81J,12/06/1998,m,F,X97,,F,,Remove,X97,V79,1999,,02/06/2001
81K,11/16/1998,f,R,O33,,R,,Remove,O33,K14,1999,,1/24/2001
81N,4/13/2000,f,J,94B,,J,,Remove,94B,Z90,2000,,02/06/2002
81P,11/12/2001,m,F,54D,,F,,Remove,54D,85B,2002,,1/21/2004
81R,01/05/2002,m,BB,J01,,BB,,Remove,J01,56F,2002,,02/03/2004
81S,11/23/2002,f,F,86C,,F,,Remove,86C,44E,2003,,2/14/2005
81Z,2/27/2005,f,F,73B,,F,,Remove,73B,65F,2005,,02/06/2007
820,03/06/1977,f,J,320,,J,,Remove,,,1977,,03/12/1984
822,3/20/1977,m,J,486,I,I,09/05/1986,Remove,,,1977,,3/15/1990
823,03/08/1977,m,J,327,Q,Q,8/17/1989,Remove,,,1977,,1/25/1994
827,5/15/1977,f,J,417,,J,,Remove,,,1977,,03/07/1984
82B,1/20/1994,f,S,E04,nCC,CC,01/01/1996,Remove,E04,L35,1994,,1/27/2004
82C,01/07/1994,f,S,R51,nCC,CC,01/01/1996,Remove,R51,J19,1994,,2/26/2004
82D,1/26/1995,m,F,R64,,F,,Remove,R64,,1995,,1/24/1997
82E,12/23/1995,m,F,R61,,F,,Remove,R61,L43,1996,,1/28/1998
82F,01/11/1996,f,S,Z81,nDD,nDD,05/01/1997,Remove,Z81,B76,1996,,1/23/1998
82G,04/06/1997,f,R,96A,,R,,Remove,96A,D52,1997,,02/12/1999
82J,12/06/1998,m,F,X46,nLL,nLL,07/01/2000,Remove,X46,77A,1999,,2/14/2001
82K,01/03/1999,m,R,10C,,R,,Remove,10C,K14,1999,,1/24/2001
82N,2/22/2000,f,E,V91,,E,,Remove,V91,23A,2000,,02/08/2002
82O,11/15/2000,m,R,V44,,R,,Remove,V44,33A,2001,,1/29/2003
82P,12/31/2001,m,F,82A,,F,,Remove,82A,X81,2002,,1/22/2004
82R,12/22/2001,f,CC,82C,,CC,,Remove,82C,61D,2002,,03/02/2004
82S,11/17/2002,f,F,V36,,F,,Remove,V36,Z10,2003,,02/09/2005
82T,1/24/2003,m,F,17C,,F,,Remove,17C,10D,2003,,02/07/2005
82V,10/30/2003,f,S,82H,,S,,Remove,82H,57D,2004,,11/01/2019
82Z,12/09/2004,f,S,H64,,S,,Remove,H64,77I,2005,,10/23/2019
830,3/13/1977,m,F,297,I,I,7/22/1985,Remove,,,1977,,8/25/1987
831,3/20/1977,m,M,YL,,M,,Remove,,,1977,,01/09/1984
832,5/22/1977,f,M,518,,M,,Remove,,,1977,,1/26/1984
836,5/25/1977,m,M,517,J,J,09/01/1982,Remove,,,1977,,3/19/1984
837,3/27/1977,m,M,438,L,L,08/08/1988,Remove,,,1977,,03/02/1992
83B,12/21/1993,m,S,R27,,S,,Remove,R27,E05,1994,,01/09/1996
83C,11/25/1993,f,S,O38,nGG,nGG,05/01/1997,Remove,O38,D71,1994,,3/20/2002
83D,2/28/1995,m,F,I65,,F,,Remove,I65,K32,1995,,2/14/1997
83E,04/04/1996,f,F,E66,,F,,Remove,E66,O81,1996,,1/30/1998
83F,12/19/1995,m,S,O35,,S,,Remove,O35,S18,1996,,1/22/1998
83G,2/17/1997,f,R,J99,,R,,Remove,J99,722,1997,,2/25/1999
83H,01/05/1998,m,R,N20,nJJ,JJ,8/16/1999,Remove,N20,K85,1998,,1/17/2001
83I,02/11/1998,m,S,O35,,S,,Remove,35,X79,1998,,2/22/2001
83J,12/20/1998,m,F,Z97,F,F,12/01/2000,Remove,Z97,Z01,1999,,02/06/2001
83K,12/03/1998,m,BB,G17,,BB,,Remove,G17,J86,1999,,2/24/2004
83N,12/20/1999,m,G,Z73,,G,,Remove,,,2000,,2/14/2002
83R,1/23/2002,f,F,62H,,F,,Remove,62H,65F,2002,,1/22/2004
83S,11/13/2002,f,F,56A,,F,,Remove,56A,X80,2003,,2/28/2005
83T,11/15/2002,m,S,42A,,S,,Remove,42A,Z01,2003,,02/07/2005
83V,11/20/2003,m,R,54B,,R,,Remove,54B,37C,2004,,02/07/2006
840,3/13/1977,f,F,N2,nP,nP,12/01/1983,Remove,,,1977,,1/15/1985
842,5/17/1977,f,L,G4,,L,,Remove,,,1977,,3/23/1992
843,03/11/1977,m,L,258,Q,Q,8/14/1990,Remove,,,1977,,2/22/1994
844,03/10/1977,f,L,259,,L,,Remove,,,1977,,03/11/1992
848,03/05/1977,m,M,472,I,I,10/06/1988,Remove,472,,1977,,2/21/1990
84B,12/22/1993,m,S,L97,,S,,Remove,L97,L35,1994,,2/16/1996
84C,2/16/1994,f,S,L37,DD,DD,06/01/1997,Remove,L37,J86,1994,,3/20/2002
84D,2/21/1995,f,F,929,,F,,Remove,929,,1995,,03/07/1997
84H,12/26/1997,m,BB,C63,,BB,,Remove,C63,V45,1998,,4/19/2001
84I,12/07/1997,m,S,H64,,S,,Remove,H64,I64,1998,,02/06/2001
84K,12/04/1998,f,F,59A,,F,,Remove,59A,G09,1999,,05/01/2001
84L,12/27/1999,f,I,05A,,I,,Remove,05A,56C,2000,,1/23/2002
84P,3/15/2002,f,F,R59,,F,,Remove,R59,V45,2002,,1/21/2004
84R,12/05/2001,f,CC,39A,,CC,,Remove,39A,14D,2002,,2/20/2004
84S,12/10/2002,f,F,90D,,F,,Remove,90D,07D,2003,,02/03/2005
84T,12/26/2002,m,V,13B,,V,,Remove,,,2003,,02/10/2009
84V,12/01/2003,m,R,Z53,,R,,Remove,Z53,31I,2004,,02/02/2006
84Z,02/01/2005,m,KK,48J,,KK,,Remove,48J,14A,2005,,1/30/2007
850,7/13/1977,f,M,306,,M,,Remove,,,1977,,01/11/1984
852,4/20/1977,m,I,497,O,O,10/01/1981,Remove,,,1977,,05/01/1984
853,3/20/1977,m,F,FC,I,I,05/06/1987,Remove,,,1977,,02/06/1990
854,4/17/1977,f,F,411,nP,nP,12/01/1983,Remove,,,1977,,1/15/1985
855,7/13/1977,f,O,M7,,O,,Remove,,,1977,,05/01/1984
857,5/31/1977,f,M,514,,M,,Remove,,,1977,,01/11/1984
859,05/07/1977,f,M,522,,M,,Remove,,,1977,,1/16/1984
85C,12/31/1993,m,R,J61,,R,,Remove,J61,K85,1994,,1/22/1996
85D,4/25/1995,m,F,J95,,F,,Remove,J95,742,1995,,1/29/1997
85G,01/02/1997,f,R,95A,,R,,Remove,95A,G62,1997,,03/05/1999
85I,11/13/1997,f,S,Z99,,S,,Remove,Z99,V45,1998,,2/14/2001
85J,11/16/1998,f,F,O44,,F,,Remove,O44,51A,1999,,1/29/2002
85K,03/02/1999,m,F,J95,,F,,Remove,J95,658,1999,,02/06/2001
85L,12/29/1999,m,C,39A,,C,,Remove,39A,25B,2000,,1/17/2002
85N,12/01/1999,m,R,K28,,R,,Remove,K28,S60,2000,,02/08/2002
85O,12/17/2000,m,R,54B,,R,,Remove,54B,L83,2001,,02/04/2003
85R,01/10/2002,m,BB,37B,,BB,,Remove,37B,37C,2002,,2/13/2004
85S,12/13/2002,f,F,43J,,F,,Remove,43J,02F,2003,,02/09/2010
860,04/02/1977,m,J,551,L,L,8/26/1991,Remove,,,1977,,3/30/1992
861,04/10/1977,f,F,476,nP,nP,12/01/1983,Remove,,,1977,,1/15/1985
862,6/20/1977,m,F,503,L,L,1/17/1990,Remove,,,1977,,03/10/1992
864,3/18/1977,m,L,278,Q,Q,7/21/1987,Remove,,,1977,,2/22/1994
868,5/31/1977,m,I,584,J,J,01/01/1983,Remove,,,1977,,2/27/1984
86C,04/05/1994,f,F,V36,,F,,Remove,V36,,1994,,2/25/2010
86E,1/19/1996,f,F,V81,nEE,nEE,06/01/1997,Remove,V81,S77,1996,,1/28/1998
86G,01/10/1997,f,R,T95,,R,,Remove,T95,I78,1997,,1/28/1999
86H,01/11/1998,m,C,K80,,C,,Remove,K80,R67,1998,,4/19/2001
86I,12/01/1997,m,F,X46,nLL,nLL,07/01/2000,Remove,X46,51A,1998,,1/30/2001
